,0¹,0¹_SE,0¹_E,a³,a³_SE,a³_E,a¹,a¹_SE,a¹_E,bb²,bb²_SE,bb²_E,b¹,b¹_SE,b¹_E,d²,d²_SE,d²_E,d¹,d¹_SE,d¹_E,e²,e²_SE,e²_E,e³,e³_SE,e³_E,e¹,e¹_SE,e¹_E,e¹²,e¹²_SE,e¹²_E,f¹,f¹_SE,f¹_E,h²,h²_SE,h²_E,h¹,h¹_SE,h¹_E,iu²,iu²_SE,iu²_E,i²,i²_SE,i²_E,i³,i³_SE,i³_E,i¹,i¹_SE,i¹_E,iɛ³,iɛ³_SE,iɛ³_E,jd²,jd²_SE,jd²_E,jn³,jn³_SE,jn³_E,js³,js³_SE,js³_E,jt²,jt²_SE,jt²_E,j²,j²_SE,j²_E,j³,j³_SE,j³_E,j¹,j¹_SE,j¹_E,kt³,kt³_SE,kt³_E,k²,k²_SE,k²_E,k³,k³_SE,k³_E,k¹,k¹_SE,k¹_E,ld²,ld²_SE,ld²_E,lh³,lh³_SE,lh³_E,ll²,ll²_SE,ll²_E,ll³,ll³_SE,ll³_E,lv²,lv²_SE,lv²_E,lv³,lv³_SE,lv³_E,l²,l²_SE,l²_E,l³,l³_SE,l³_E,l¹,l¹_SE,l¹_E,lɟ²,lɟ²_SE,lɟ²_E,mj³,mj³_SE,mj³_E,m²,m²_SE,m²_E,m³,m³_SE,m³_E,m¹,m¹_SE,m¹_E,nk²,nk²_SE,nk²_E,nt²,nt²_SE,nt²_E,n²,n²_SE,n²_E,n³,n³_SE,n³_E,n¹,n¹_SE,n¹_E,nɟ³,nɟ³_SE,nɟ³_E,nɡ²,nɡ²_SE,nɡ²_E,nɲ²,nɲ²_SE,nɲ²_E,o²,o²_SE,o²_E,o³,o³_SE,o³_E,o¹,o¹_SE,o¹_E,p²,p²_SE,p²_E,p³,p³_SE,p³_E,rj³,rj³_SE,rj³_E,rr²,rr²_SE,rr²_E,rr³,rr³_SE,rr³_E,rt²,rt²_SE,rt²_E,rv²,rv²_SE,rv²_E,rv³,rv³_SE,rv³_E,r²,r²_SE,r²_E,r³,r³_SE,r³_E,r¹,r¹_SE,r¹_E,rɲ³,rɲ³_SE,rɲ³_E,rʃ²,rʃ²_SE,rʃ²_E,st²,st²_SE,st²_E,s²,s²_SE,s²_E,s³,s³_SE,s³_E,s¹,s¹_SE,s¹_E,tt²,tt²_SE,tt²_E,t²,t²_SE,t²_E,t³,t³_SE,t³_E,t¹,t¹_SE,t¹_E,t͡ʃk³,t͡ʃk³_SE,t͡ʃk³_E,t͡ʃ²,t͡ʃ²_SE,t͡ʃ²_E,t͡ʃ³,t͡ʃ³_SE,t͡ʃ³_E,t͡ʃ¹,t͡ʃ¹_SE,t͡ʃ¹_E,u²,u²_SE,u²_E,u³,u³_SE,u³_E,u¹,u¹_SE,u¹_E,v²,v²_SE,v²_E,v³,v³_SE,v³_E,v¹,v¹_SE,v¹_E,y²,y²_SE,y²_E,y³,y³_SE,y³_E,y¹,y¹_SE,y¹_E,z²,z²_SE,z²_E,z³,z³_SE,z³_E,z¹,z¹_SE,z¹_E,ø²,ø²_SE,ø²_E,ø³,ø³_SE,ø³_E,ø¹,ø¹_SE,ø¹_E,ø¹²,ø¹²_SE,ø¹²_E,ɒ²,ɒ²_SE,ɒ²_E,ɒ³,ɒ³_SE,ɒ³_E,ɒ¹,ɒ¹_SE,ɒ¹_E,ɛ²,ɛ²_SE,ɛ²_E,ɛ³,ɛ³_SE,ɛ³_E,ɛ¹,ɛ¹_SE,ɛ¹_E,ɟm³,ɟm³_SE,ɟm³_E,ɟ²,ɟ²_SE,ɟ²_E,ɟ³,ɟ³_SE,ɟ³_E,ɟ¹,ɟ¹_SE,ɟ¹_E,ɡ²,ɡ²_SE,ɡ²_E,ɡ³,ɡ³_SE,ɡ³_E,ɡɟ²,ɡɟ²_SE,ɡɟ²_E,ɡɡ²,ɡɡ²_SE,ɡɡ²_E,ɲ²,ɲ²_SE,ɲ²_E,ɲ³,ɲ³_SE,ɲ³_E,ɲ¹,ɲ¹_SE,ɲ¹_E,ʃs³,ʃs³_SE,ʃs³_E,ʃ²,ʃ²_SE,ʃ²_E,ʃ³,ʃ³_SE,ʃ³_E,ʃ¹,ʃ¹_SE,ʃ¹_E,∅,∅_SE,∅_E,∅²,∅²_SE,∅²_E,0,0_SE,0_E
0,s,12.0,"['aːll<*sɑlkɜ', 'eːɡ<*sæŋe', 'ɛpɛ<*sæppæ', 'eːr<*særɜ', 'øːn<*sæwnæ', 'ev<*sewe', 'øːs<*sikʃʲe', 'øl<*sile', 'ɒɡɡ<*soŋkɜ', 'ɒrɒs<*sorɜ', 'olvɒd<*sulɑ', 'øː<*s¨']",e,1.0,['silaːnk<*ʃʲɑle'],o,3.0,"['aːlom<*oðɑmɜ', 'aːr<*orɑ', 'aːrvɒ<*orpɑ']",pp,1.0,['tøbb<*teppɜ'],p,2.0,"['boɟoː<*polɑ', 'boɲoloːd<*punʲɑ']",0,9.0,"['sɒlɒd<*t͡ʃʲɑðɑ', 'ʃaːpɒd<*t͡ʃɑppɜ', 'køvɛd<*keje', 'fɒkɒd<*pɑkkɑ', 'boɲoloːd<*punʲɑ', 'olvɒd<*sulɑ', 'saːrɒd<*ʃʲɑrɜ', 'ɒpɒd<*ʃoppɜ', 'virrɒd<*wɑrɜ']",t,2.0,"['dɒru<*tɑrɜkɜ', 'duɡ<*tuŋke']",e,3.0,"['køreː<*kere', 'le<*le', 'leː<*leme']",e,18,"['keːt͡ʃ<*ket͡ʃæ', 'keːʃ<*ket͡ʃɜ', 'keːj<*keje', 'kell<*kelke', 'keːr<*keræ', 'keːreɡ<*kere', 'leːlek<*lewlɜ', 'meːh<*mekʃe', 'meːz<*mete', 'neːɟ<*nʲeljæ', 'feːl<*pele', 'fed<*pentɜ', 'feːreɡ<*perkɜ', 'ɛɡeːr<*ʃiŋere', 'tev<*teke', 'teːr<*terɜ', 'veːkoɲ<*wekkɜ']",e,3.0,"['eːj<*eje', 'ev<*sewe', 'eːr<*ʃerɜ']",¨¹,1.0,['e<*¨'],p,23.0,"['fɒl<*pɑðɜ', 'fɒjd<*pɑðʲtɜ', 'fɒkɒd<*pɑkkɑ', 'fɒɟ<*pɑlʲɑ', 'fɒzeːk<*pɑtɑ', 'fet͡ʃkɛ<*pæt͡ʃʲkɜ', 'fɛn<*pænɜ', 'fyːz<*pet͡ʃʲɜ', 'feːl<*pele', 'fiɟɛl<*peljæ', 'fed<*pentɜ', 'feːreɡ<*perkɜ', 'felhøː<*pilwe', 'foɡ<*piŋe', 'fiuː<*pojkɑ', 'foʃ<*put͡ʃʲkɑ', 'fɒt͡ʃɒr<*put͡ʃʲɜrɜ', 'foɟ<*put͡ʃɜ', 'fɒn<*punɑ', 'fuːl<*puwɜ', 'faːɟ<*pȣt͡ʃɜ', 'foroɡ<*pȣrkɜ', 'fɛɲøː<*p¨nɜ']",kʃ,1.0,['meːh<*mekʃe'],k,25.0,"['hølɟ<*kɑðʲwɑ', 'hɒjiːt<*kɑjɑ', 'haːl<*kɑlɜ', 'haːjoɡ<*kɑlʲwɜ', 'haːɲ<*kɑnɜ', 'hɒɟmɒ<*kot͡ʃʲmɜ', 'heːj<*kojɑ', 'hɒjnɒl<*koje', 'haːrom<*kolme', 'hɒlok<*kolɜ', 'hoːn<*konɜ', 'hɒɲɒtt<*konɜCx', 'haːrʃ<*konʲt͡ʃʲkɜ', 'horol<*korɜ', 'haːz<*kotɑ', 'haːj<*kuje', 'hɒll<*kule', 'homaːj<*kumɜ', 'hɒd<*kuntɑ', 'hɒnɟɒ<*kunʲt͡ʃʲe', 'horɲol<*kurnʲɑ', 'horoː<*kurɜ', 'hɒrɒɡ<*kurɜ', 'huːs<*kuʃʲɜ', 'hɒt<*kutte']",o,1.0,['fiuː<*pojkɑ'],e,1.0,['ki<*ke'],e,1.0,['fiɟɛl<*peljæ'],ɑ,1.0,['iktɒt<*jɑkkɑ'],i,1.0,['ʃiɛt<*t͡ʃijɜ'],ðʲt,1.0,['fɒjd<*pɑðʲtɜ'],j,1.0,['hɒjnɒl<*koje'],j,1.0,['vɛjsɛ<*wɑjɑ'],j,1.0,['ɲuːjt<*nȣjɜ'],0,2.0,"['t͡ʃɛɡɛj<*t͡ʃeŋkɜ', 'homaːj<*kumɜ']",lʲw,1.0,['haːjoɡ<*kɑlʲwɜ'],k,1.0,['joh<*kunɜ'],kk,1.0,['iktɒt<*jɑkkɑ'],kk,2.0,"['ʃok<*t͡ʃukkɜ', 'løk<*likkæ']",kk,3.0,"['fɒkɒd<*pɑkkɑ', 'rokon<*rɑkkɑ', 'veːkoɲ<*wekkɜ']",k,22.0,"['keːt<*kɑktɑ', 'kɛl<*kælæ', 'kɛmeːɲ<*kæmæ', 'keːz<*kæte', 'ki<*ke', 'kɛsɛɡ<*ket͡ʃʲæ', 'kɛnɟɛl<*ket͡ʃʲɜ', 'keːt͡ʃ<*ket͡ʃæ', 'keːʃ<*ket͡ʃɜ', 'keːj<*keje', 'køvɛd<*keje', 'kell<*kelke', 'kɛveːʃ<*kepæ', 'kɛrɛk<*keræ', 'keːr<*keræ', 'køreː<*kere', 'keːreɡ<*kere', 'køvɛt<*kijɜ', 'køɲøk<*kinʲæ', 'køt<*kitke', 'køz<*kitɜ', 'køː<*kiwe']",ŋ,1.0,['old<*ɑŋɑ'],lw,1.0,['felhøː<*pilwe'],lk,3.0,"['kell<*kelke', 'aːll<*sɑlkɜ', 'vaːll<*wolkɑ']",lk,1.0,['t͡ʃilloɡ<*t͡ʃʲȣlkɜ'],lm,1.0,['ɲɛlv<*nʲælmæ'],l,1.0,['olvɒd<*sulɑ'],lk,3.0,"['jɛl<*jælke', 'saːl<*ʃʲɑlkɜ', 'vaːl<*wɑlkɑ']",wð,1.0,['tɛlɛ<*tæwðe'],l,13.0,"['leːp<*læppɜ', 'le<*le', 'leː<*leme', 'lɛp<*leppɜ', 'løː<*lewe', 'leːlek<*lewlɜ', 'løk<*likkæ', 'laːnɡ<*lomɜ', 'laːɟ<*lonʲt͡ʃʲɑ', 'loːɡ<*loŋe', 'luːd<*luntɑ', 'leːɟ<*lȣnʲt͡ʃʲɜ', 'laːp<*lȣppɜ']",ðʲw,1.0,['hølɟ<*kɑðʲwɑ'],m,1.0,['somjuː<*ʃʲomɜ'],m,2.0,"['aːlom<*oðɑmɜ', 'tøm<*temɜ']",m,2.0,"['kɛmeːɲ<*kæmæ', 'homaːj<*kumɜ']",m,11.0,"['mɛnt<*mænɜ', 'mɛʃsɛ<*met͡ʃʲæ', 'meːh<*mekʃe', 'meːz<*mete', 'menɲ<*minʲɜ', 'meɡ<*miŋæ', 'meɡɟ<*molʲɜ', 'maːʃ<*mu', 'muːl<*mulɜ', 'mɒɡ<*muŋkɜ', 'maːl<*mȣlɜ']",0,1.0,['silaːnk<*ʃʲɑle'],n,1.0,['mɛnt<*mænɜ'],wn,1.0,['øːn<*sæwnæ'],n,1.0,['eːnɛk<*æne'],nʲ,1.0,['neːɟ<*nʲeljæ'],t͡ʃʲ,1.0,['kɛnɟɛl<*ket͡ʃʲɜ'],m,1.0,['laːnɡ<*lomɜ'],nʲ,1.0,['menɲ<*minʲɜ'],e,1.0,['t͡ʃomoː<*t͡ʃʲolme'],e,1,['haːrom<*kolme'],o,1.0,['oːn<*wolnɜ'],pp,3.0,"['leːp<*læppɜ', 'lɛp<*leppɜ', 'laːp<*lȣppɜ']",pp,5.0,"['ɒpɒ<*ɑppe', 't͡ʃupor<*t͡ʃʲuppɜ', 'ʃaːpɒd<*t͡ʃɑppɜ', 'ɛpɛ<*sæppæ', 'ɒpɒd<*ʃoppɜ']",rj,1.0,['tɒrjɒ<*turjɑ'],rk,1.0,['vɒrr<*workɜ'],r,1.0,['virrɒd<*wɑrɜ'],r,1.0,['aːrt<*ɑrɜ'],rw,1.0,['sɒrv<*ʃʲorwɑ'],rp,1.0,['aːrvɒ<*orpɑ'],r,13.0,"['syːr<*t͡ʃʲerɜ', 'keːr<*keræ', 'ɒɟɒr<*onʲt͡ʃʲɑrɜ', 'aːr<*orɑ', 'fɒt͡ʃɒr<*put͡ʃʲɜrɜ', 'eːr<*særɜ', 'sɒr<*ʃʲɑrɜ', 'eːr<*ʃærɜ', 'eːr<*ʃerɜ', 'ɛɡeːr<*ʃiŋere', 'tøːr<*teræ', 'teːr<*terɜ', 'veːr<*wire']",r,11.0,"['kɛrɛk<*keræ', 'køreː<*kere', 'keːreɡ<*kere', 'horol<*korɜ', 'horoː<*kurɜ', 'hɒrɒɡ<*kurɜ', 'ɒrɒs<*sorɜ', 'saːrɒd<*ʃʲɑrɜ', 'sorul<*ʃʲorɜ', 'surok<*ʃʲurɜ', 'dɒru<*tɑrɜkɜ']",r,5.0,"['reːʃ<*rɑt͡ʃʲɜ', 'rokon<*rɑkkɑ', 'reːs<*ræt͡ʃʲɜ', 'rɒvɒs<*repæ', 'roː<*rokɜ']",rnʲ,1.0,['horɲol<*kurnʲɑ'],nʲt͡ʃʲk,1.0,['haːrʃ<*konʲt͡ʃʲkɜ'],kʃʲ,1.0,['ɲust<*nʲukʃʲe'],t͡ʃʲ,1.0,['reːs<*ræt͡ʃʲɜ'],t͡ʃʲ,1.0,['kɛsɛɡ<*ket͡ʃʲæ'],t͡ʃʲ,4.0,"['sɒlɒd<*t͡ʃʲɑðɑ', 'sɛɡ<*t͡ʃʲæŋkɜ', 'syːr<*t͡ʃʲerɜ', 'suː<*t͡ʃʲuɣɜ']",Cx,1.0,['hɒɲɒtt<*konɜCx'],tk,1.0,['køt<*kitke'],j,1.0,['tɛtyː<*tæje'],t,13.0,"['tɛtyː<*tæje', 'teːl<*tælwæ', 'tɛlɛ<*tæwðe', 'tev<*teke', 'tyːz<*tekɜ', 'tøm<*temɜ', 'tøbb<*teppɜ', 'tøːr<*teræ', 'teːr<*terɜ', 'tøː<*tiŋe', 'tɒvɒs<*towkɜ', 'tøːɟ<*tuðʲkɑ', 'tɒrjɒ<*turjɑ']",t͡ʃʲk,1.0,['fet͡ʃkɛ<*pæt͡ʃʲkɜ'],t͡ʃʲ,1.0,['øt͡ʃ<*et͡ʃʲɜ'],t͡ʃʲ,1.0,['fɒt͡ʃɒr<*put͡ʃʲɜrɜ'],t͡ʃʲ,3.0,"['t͡ʃomoː<*t͡ʃʲolme', 't͡ʃupor<*t͡ʃʲuppɜ', 't͡ʃilloɡ<*t͡ʃʲȣlkɜ']",u,1.0,['suː<*t͡ʃʲuɣɜ'],u,10.0,"['t͡ʃupor<*t͡ʃʲuppɜ', 'huːs<*kuʃʲɜ', 'luːd<*luntɑ', 'muːl<*mulɜ', 'ɲust<*nʲukʃʲe', 'ɲuɡ<*nʲuŋɜ', 'fuːl<*puwɜ', 'suːr<*ʃʲurwɑ', 'surok<*ʃʲurɜ', 'duɡ<*tuŋke']",u,1.0,['uːj<*wuðʲe'],ŋ,1.0,['øv<*wiŋæ'],wk,1.0,['tɒvɒs<*towkɜ'],w,20.0,"['vɛʃsøː<*wɑt͡ʃʲɜ', 'vaːʃ<*wɑt͡ʃɜ', 'vɛjsɛ<*wɑjɑ', 'vøt͡ʃøk<*wɑjt͡ʃʲe', 'vaːl<*wɑlkɑ', 'vɒd<*wɑmtɑ', 'virrɒd<*wɑrɜ', 'veːd<*wæntɜ', 'veːʃ<*wæŋt͡ʃʲɜ', 'veːkoɲ<*wekkɜ', 'vɛzɛt<*wetæ', 'viɟaːz<*wit͡ʃʲɑ', 'vɛløː<*wiðɜ', 'viv<*wiɣe', 'veːr<*wire', 'vɒj<*woje', 'viːv<*woje', 'vol<*wole', 'vaːll<*wolkɑ', 'vɒrr<*workɜ']",e,1.0,['tɛtyː<*tæje'],e,3.0,"['syːr<*t͡ʃʲerɜ', 'fyːz<*pet͡ʃʲɜ', 'tyːz<*tekɜ']",e,1.0,['yk<*ewkkɜ'],t,5.0,"['keːz<*kæte', 'køz<*kitɜ', 'haːz<*kotɑ', 'meːz<*mete', 'saːz<*ʃʲɑtɑ']",t,2.0,"['fɒzeːk<*pɑtɑ', 'vɛzɛt<*wetæ']",t͡ʃʲ,1.0,['zɒj<*t͡ʃʲɑkɑ'],e,3.0,"['ɛløː<*eðe', 'løː<*lewe', 'felhøː<*pilwe']",e,6.0,"['køvɛd<*keje', 'køreː<*kere', 'tøm<*temɜ', 'tøbb<*teppɜ', 'tøːr<*teræ', 'vøt͡ʃøk<*wɑjt͡ʃʲe']",e,2.0,"['øt͡ʃ<*et͡ʃʲɜ', 'øl<*weðɜ']",¨,1.0,['øː<*s¨'],e,2.0,"['ɒpɒ<*ɑppe', 'hɒnɟɒ<*kunʲt͡ʃʲe']",e,2.0,"['hɒjnɒl<*koje', 'rɒvɒs<*repæ']",o,5.0,"['ɒl<*oðɑ', 'ɒɟɒr<*onʲt͡ʃʲɑrɜ', 'ɒɡɡ<*soŋkɜ', 'ɒrɒs<*sorɜ', 'ɒpɒd<*ʃoppɜ']",e,1.0,['tɛlɛ<*tæwðe'],e,10.0,"['eːnɛk<*æne', 't͡ʃɛɡɛj<*t͡ʃeŋkɜ', 'kɛsɛɡ<*ket͡ʃʲæ', 'kɛnɟɛl<*ket͡ʃʲɜ', 'køvɛd<*keje', 'kɛveːʃ<*kepæ', 'kɛrɛk<*keræ', 'lɛp<*leppɜ', 'mɛʃsɛ<*met͡ʃʲæ', 'vɛzɛt<*wetæ']",e,1.0,['ɛløː<*eðe'],t͡ʃʲm,1.0,['hɒɟmɒ<*kot͡ʃʲmɜ'],lʲ,1.0,['fɒɟ<*pɑlʲɑ'],t͡ʃʲ,1.0,['viɟaːz<*wit͡ʃʲɑ'],j,2.0,"['ɟɒloɡ<*jɑlkɑ', 'ɟɒkori<*jowkkɜ']",ŋk,4.0,"['sɛɡ<*t͡ʃʲæŋkɜ', 'ʃɛɡ<*t͡ʃʲiŋkæ', 'mɒɡ<*muŋkɜ', 'duɡ<*tuŋke']",ŋk,1.0,['t͡ʃɛɡɛj<*t͡ʃeŋkɜ'],lʲ,1.0,['meɡɟ<*molʲɜ'],ŋk,2.0,"['ɒɡɡ<*soŋkɜ', 'ʃɛɡɡ<*ʃʲæŋkɜ']",0,3.0,"['ʃovaːɲ<*t͡ʃupɑ', 'kɛmeːɲ<*kæmæ', 'veːkoɲ<*wekkɜ']",nʲ,2.0,"['køɲøk<*kinʲæ', 'boɲoloːd<*punʲɑ']",nʲ,3.0,"['ɲɛlv<*nʲælmæ', 'ɲust<*nʲukʃʲe', 'ɲuɡ<*nʲuŋɜ']",t͡ʃʲ,2.0,"['mɛʃsɛ<*met͡ʃʲæ', 'vɛʃsøː<*wɑt͡ʃʲɜ']",t͡ʃʲ,1.0,['reːʃ<*rɑt͡ʃʲɜ'],t͡ʃʲ,1.0,['aːʃiːt<*ȣt͡ʃʲɜ'],t͡ʃʲ,2.0,"['ʃeːrt<*t͡ʃʲærke', 'ʃɛɡ<*t͡ʃʲiŋkæ']",e,6.0,"['køː<*kiwe', 'leː<*leme', 'løː<*lewe', 'søː<*ʃʲæŋe', 'ʃyn<*ʃʲijele', 'tøː<*tiŋe']",e,36.0,"['ʃeːrt<*t͡ʃʲærke', 'eːj<*eje', 'iːɲ<*ike', 'jɛl<*jælke', 'jeːɡ<*jæŋe', 'iv<*juɣe', 'keːz<*kæte', 'keːj<*keje', 'kell<*kelke', 'køt<*kitke', 'haːj<*kuje', 'hɒll<*kule', 'hɒt<*kutte', 'loːɡ<*loŋe', 'meːh<*mekʃe', 'meːz<*mete', 'neːz<*næke', 'ɲust<*nʲukʃʲe', 'feːl<*pele', 'foɡ<*piŋe', 'eːɡ<*sæŋe', 'ev<*sewe', 'øːs<*sikʃʲe', 'øl<*sile', 'ʃyn<*ʃʲijele', 'zɒj<*ʃʲoje', 'ɛɡeːr<*ʃiŋere', 'tev<*teke', 'duɡ<*tuŋke', 'viv<*wiɣe', 'veːr<*wire', 'øt<*witte', 'vɒj<*woje', 'viːv<*woje', 'vol<*wole', 'uːj<*wuðʲe']",l,1,['ʃyn<*ʃʲijele']
